Date,Open,High,Low,Close,adjClose,Volume,divCash,Stock Splits
2021-04-01,36.12772750854492,36.265159606933594,35.53759002685547,36.176231384277344,35.512351989746094,6050538,0.0,0.0
2021-04-05,36.58043670654297,36.936134338378906,36.35408020019531,36.701698303222656,36.028175354003906,2765066,0.0,0.0
2021-04-06,36.62085723876953,36.75828552246094,36.265159606933594,36.402587890625,35.73455810546875,3175874,0.0,0.0
2021-04-07,36.41875457763672,36.6936149597168,36.28132629394531,36.57235336303711,35.901206970214844,2248124,0.0,0.0
2021-04-08,36.63702392578125,36.709781646728516,36.378334045410156,36.58852005004883,35.917076110839844,1792660,0.0,0.0
2021-04-09,36.59660339355469,36.822959899902344,36.30557632446289,36.80678939819336,36.13134002685547,2654231,0.0,0.0
2021-04-12,36.75828552246094,37.35650634765625,36.67744445800781,37.1544075012207,36.47258377075195,2141866,0.0,0.0
2021-04-13,37.18674087524414,37.18674087524414,36.709781646728516,36.79062271118164,36.115474700927734,2213117,0.0,0.0
2021-04-14,36.78253936767578,37.24333190917969,36.58043670654297,36.6936149597168,36.02024459838867,3625647,0.0,0.0
2021-04-15,36.887630462646484,37.40501022338867,36.822959899902344,37.39692687988281,36.71065139770508,2390379,0.0,0.0
2021-04-16,37.34842300415039,37.66370391845703,37.06547927856445,37.275665283203125,36.591609954833984,2266060,0.0,0.0
2021-04-19,37.380760192871094,37.74454116821289,36.887630462646484,37.01697540283203,36.33766555786133,2109332,0.0,0.0
2021-04-20,36.887630462646484,36.99272537231445,35.53759002685547,35.73969268798828,35.083831787109375,3490319,0.0,0.0
2021-04-21,35.73160934448242,36.5076789855957,35.56992721557617,36.499595642089844,35.82978439331055,2168090,0.0,0.0
2021-04-22,36.475345611572266,36.7987060546875,36.18431854248047,36.39450454711914,35.726619720458984,2188129,0.0,0.0
2021-04-23,36.491512298583984,36.68553161621094,36.313663482666016,36.64510726928711,35.972625732421875,1943822,0.0,0.0
2021-04-26,36.887630462646484,36.96847152709961,36.52384948730469,36.709781646728516,36.036109924316406,1510253,0.0,0.0
2021-04-27,36.725948333740234,36.879547119140625,36.45917510986328,36.725948333740234,36.05198287963867,1530169,0.0,0.0
2021-04-28,36.8310432434082,37.13015365600586,36.64510726928711,36.94422149658203,36.26625061035156,4042021,0.0,0.0
2021-04-29,37.16249084472656,37.52627182006836,36.90380096435547,37.210994720458984,36.52812957763672,1780167,0.0,0.0
2021-04-30,37.07356643676758,37.1220703125,36.774452209472656,36.84720993041992,36.1710205078125,2131475,0.0,0.0
2021-05-03,37.025062561035156,37.18674087524414,36.879547119140625,36.96847152709961,36.29005432128906,1621707,0.0,0.0
2021-05-04,36.814876556396484,36.91996765136719,36.1115608215332,36.58852005004883,35.917076110839844,2387534,0.0,0.0
2021-05-05,36.96847152709961,37.23524856567383,36.59660339355469,36.73403549194336,36.05991744995117,4343849,0.0,0.0
2021-05-06,36.814876556396484,36.98463821411133,36.491512298583984,36.97655487060547,36.29798889160156,1743675,0.0,0.0
2021-05-07,36.871463775634766,37.776878356933594,36.8310432434082,37.542442321777344,36.853492736816406,2699134,0.0,0.0
2021-05-10,37.71220779418945,38.01131820678711,37.202911376953125,37.2271614074707,36.544002532958984,2107106,0.0,0.0
2021-05-11,36.74211883544922,37.105899810791016,36.321746826171875,37.033145904541016,36.353538513183594,2841513,0.0,0.0
2021-05-12,36.78253936767578,37.19482421875,36.168148040771484,36.168148040771484,35.50442123413086,3112045,0.0,0.0
2021-05-13,36.8310432434082,37.259498596191406,36.41875457763672,36.80678939819336,36.13134002685547,3113653,0.0,0.0
2021-05-14,37.18674087524414,39.22393035888672,37.097816467285156,39.11075210571289,38.39301681518555,5276918,0.0,0.0
2021-05-17,38.96523666381836,39.66046905517578,38.633792877197266,39.40986251831055,38.6866455078125,2985376,0.0,0.0
2021-05-18,39.40986251831055,40.307193756103516,39.34518814086914,39.61196517944336,38.88503646850586,3578641,0.0,0.0
2021-05-19,39.046077728271484,39.55537414550781,38.496360778808594,39.47453689575195,38.7501335144043,3577651,0.0,0.0
2021-05-20,39.684722900390625,40.12934494018555,39.56346130371094,39.700889587402344,38.97233200073242,3048710,0.0,0.0
2021-05-21,39.83831787109375,39.95149612426758,39.15117263793945,39.523040771484375,38.79774475097656,2623430,0.0,0.0
2021-05-24,39.49878692626953,39.935325622558594,39.46644973754883,39.902992248535156,39.17072296142578,1907578,0.0,0.0
2021-05-25,39.94341278076172,40.43653869628906,39.78981399536133,39.88682174682617,39.15484619140625,3882201,0.0,0.0
2021-05-26,39.919158935546875,40.3233642578125,39.64430236816406,40.17784881591797,39.44053649902344,2739089,0.0,0.0
2021-05-27,40.37186813354492,40.743736267089844,40.17784881591797,40.55780029296875,39.917930603027344,4217675,0.105093,0.0
2021-05-28,40.70331573486328,40.83266067504883,40.38803482055664,40.695228576660156,40.053184509277344,2570981,0.0,0.0
2021-06-01,40.970088958740234,41.026676177978516,40.476959228515625,40.56588363647461,39.92588424682617,3402616,0.0,0.0
2021-06-02,40.72756576538086,40.7518196105957,40.18593215942383,40.3961181640625,39.7587890625,2283749,0.0,0.0
2021-06-03,40.097007751464844,40.59013748168945,39.87873840332031,40.420372009277344,39.78267288208008,2516924,0.0,0.0
2021-06-04,40.72756576538086,40.77606964111328,40.307193756103516,40.468875885009766,39.83041000366211,1984890,0.0,0.0
2021-06-07,40.55780029296875,40.800323486328125,40.404205322265625,40.52546310424805,39.886104583740234,2010496,0.0,0.0
2021-06-08,40.59013748168945,40.71139907836914,40.37995147705078,40.44462585449219,39.80654525756836,2693196,0.0,0.0
2021-06-09,40.44462585449219,40.52546310424805,40.024253845214844,40.05658721923828,39.42462158203125,1974994,0.0,0.0
2021-06-10,40.33953094482422,40.3961181640625,39.84640121459961,40.3233642578125,39.68718719482422,2470289,0.0,0.0
2021-06-11,40.3233642578125,40.460792541503906,40.04042053222656,40.12126159667969,39.488277435302734,1969551,0.0,0.0
2021-06-14,40.088924407958984,40.20210266113281,39.902992248535156,40.088924407958984,39.45644760131836,2170811,0.0,0.0
2021-06-15,40.064674377441406,40.73564910888672,40.04042053222656,40.49312973022461,39.85428237915039,2852027,0.0,0.0
2021-06-16,40.53355026245117,41.20452880859375,40.476959228515625,40.54163360595703,39.90201950073242,6545462,0.0,0.0
2021-06-17,40.622474670410156,40.67906188964844,39.80598068237305,39.83023452758789,39.20184326171875,3996129,0.0,0.0
2021-06-18,39.587711334228516,39.87873840332031,39.183509826660156,39.514957427978516,38.89154052734375,5770976,0.0,0.0
2021-06-21,39.765560150146484,40.27486038208008,39.5715446472168,40.18593215942383,39.55192947387695,2658189,0.0,0.0
2021-06-22,40.20210266113281,40.800323486328125,40.0323371887207,40.67097854614258,40.02932357788086,3625400,0.0,0.0
2021-06-23,40.87308120727539,40.87308120727539,40.20210266113281,40.582054138183594,39.94179916381836,2849058,0.0,0.0
2021-06-24,40.90541458129883,41.899757385253906,40.76798629760742,41.77849578857422,41.11936569213867,3440221,0.0,0.0
2021-06-25,41.91592788696289,42.20695114135742,41.58448028564453,42.19886779785156,41.533103942871094,4512452,0.0,0.0
2021-06-28,41.843170166015625,42.46564483642578,41.55214309692383,42.021018981933594,41.358062744140625,4089769,0.0,0.0
2021-06-29,42.077606201171875,42.409053802490234,41.64915084838867,42.400970458984375,41.73202133178711,4046598,0.0,0.0
2021-06-30,42.21503448486328,42.384803771972656,41.131771087646484,41.21261215209961,40.56241226196289,4015055,0.0,0.0
2021-07-01,41.26919937133789,41.87550354003906,41.26919937133789,41.77041244506836,41.11140823364258,1818637,0.0,0.0
2021-07-02,41.80274963378906,42.03718566894531,41.22877883911133,41.49555587768555,40.84088897705078,3084831,0.0,0.0
2021-07-06,41.4066276550293,41.4066276550293,40.856910705566406,41.26919937133789,40.61810302734375,3765675,0.0,0.0
2021-07-07,41.341957092285156,41.341957092285156,40.88116455078125,41.1479377746582,40.498756408691406,3064420,0.0,0.0
2021-07-08,40.44462585449219,40.816490173339844,39.81406784057617,40.67097854614258,40.02932357788086,4684024,0.0,0.0
2021-07-09,41.08326721191406,41.4713020324707,40.816490173339844,41.43896484375,40.785186767578125,2401264,0.0,0.0
2021-07-12,41.3338737487793,41.41471481323242,41.026676177978516,41.24494552612305,40.59423828125,2349805,0.0,0.0
2021-07-13,41.03476333618164,41.1479377746582,40.485042572021484,40.816490173339844,40.17253875732422,5124891,0.0,0.0
2021-07-14,40.962005615234375,41.16410827636719,40.77606964111328,40.94583511352539,40.299842834472656,3031269,0.0,0.0
2021-07-15,40.72756576538086,40.91350173950195,40.50121307373047,40.76798629760742,40.124794006347656,3231415,0.0,0.0
2021-07-16,40.88924789428711,40.92966842651367,40.01616668701172,40.072757720947266,39.4405403137207,3873913,0.0,0.0
2021-07-19,39.377525329589844,39.45028305053711,38.261924743652344,38.706546783447266,38.095882415771484,7859527,0.0,0.0
2021-07-20,38.714630126953125,39.83023452758789,38.52061462402344,39.757476806640625,39.13022994995117,4359683,0.0,0.0
2021-07-21,40.16976547241211,41.350040435791016,40.1050910949707,41.20452880859375,40.5544548034668,2754181,0.0,0.0
2021-07-22,41.20452880859375,41.7946662902832,40.99434280395508,41.576393127441406,40.92045593261719,5619567,0.0,0.0
2021-07-23,41.97251510620117,42.27970886230469,41.20452880859375,41.39046096801758,40.737449645996094,9968736,0.0,0.0
2021-07-26,41.22877883911133,41.358123779296875,40.87308120727539,40.978172302246094,40.331668853759766,6242644,0.0,0.0
2021-07-27,40.743736267089844,42.35246658325195,40.67906188964844,42.158447265625,41.49332046508789,4262331,0.0,0.0
2021-07-28,42.19886779785156,43.41956329345703,41.94826126098633,43.3063850402832,42.62314987182617,4121808,0.0,0.0
2021-07-29,43.597412109375,44.30072784423828,43.19321060180664,44.13904571533203,43.44267272949219,8243244,0.0,0.0
2021-07-30,43.831851959228516,44.381568908691406,43.516571044921875,43.64591979980469,42.95732116699219,4562303,0.0,0.0
2021-08-02,44.009700775146484,44.27647399902344,43.54890823364258,43.734840393066406,43.04484939575195,3353507,0.0,0.0
2021-08-03,43.524654388427734,44.08245849609375,43.38722610473633,44.009700775146484,43.31536865234375,3708155,0.0,0.0
2021-08-04,43.86418914794922,45.18189239501953,43.80759811401367,44.567501068115234,43.8643684387207,4612526,0.0,0.0
2021-08-05,44.68876266479492,45.16572570800781,44.63217544555664,45.13338851928711,44.42133712768555,2091520,0.0,0.0
2021-08-06,45.270816802978516,46.06305694580078,45.18997573852539,45.84478759765625,45.12150192260742,4669551,0.0,0.0
2021-08-09,46.0792236328125,46.168148040771484,45.56992721557617,46.11964416503906,45.39202117919922,4255156,0.0,0.0
2021-08-10,46.19240188598633,46.75020217895508,46.19240188598633,46.30557632446289,45.57502365112305,2482041,0.0,0.0
2021-08-11,46.329830169677734,46.64510726928711,46.06305694580078,46.386417388916016,45.65458679199219,3634059,0.0,0.0
2021-08-12,46.337913513183594,46.491512298583984,44.13096237182617,45.7154426574707,44.994197845458984,5575530,0.0,0.0
2021-08-13,45.96604537963867,46.216651916503906,45.55376052856445,45.820533752441406,45.097633361816406,2615265,0.0,0.0
2021-08-16,45.675018310546875,46.03880310058594,45.56992721557617,45.81245040893555,45.08967590332031,3434654,0.0,0.0
2021-08-17,45.51333999633789,45.52950668334961,44.30072784423828,44.664512634277344,43.95984649658203,6489797,0.0,0.0
2021-08-18,44.898948669433594,45.54567337036133,44.70492935180664,45.060630798339844,44.34971618652344,3040299,0.0,0.0
2021-08-19,44.46240997314453,44.49474334716797,44.009700775146484,44.13904571533203,43.44267272949219,1973510,0.0,0.0
2021-08-20,44.12287902832031,45.036376953125,43.87227249145508,45.01212692260742,44.301979064941406,2379493,0.0,0.0
2021-08-23,45.278900146484375,45.7154426574707,45.23039627075195,45.270816802978516,44.55659103393555,2502698,0.0,0.0
2021-08-24,45.278900146484375,45.48908615112305,44.785770416259766,45.060630798339844,44.34971618652344,2226353,0.0,0.0
2021-08-25,45.15763854980469,45.7154426574707,45.02021026611328,45.58609390258789,44.86689376831055,1910423,0.0,0.0
2021-08-26,45.63460159301758,45.828617095947266,45.47291946411133,45.53759002685547,44.819156646728516,1445806,0.0,0.0
2021-08-27,45.57801055908203,46.19240188598633,45.56184387207031,46.0468864440918,45.32041549682617,1887415,0.0,0.0
2021-08-30,46.24090576171875,46.28132629394531,45.54567337036133,45.56992721557617,44.95357894897461,3714835,0.105093,0.0
2021-08-31,45.48100280761719,45.772029876708984,44.898948669433594,44.90703201293945,44.299652099609375,3252568,0.0,0.0
2021-09-01,45.29507064819336,45.96604537963867,44.898948669433594,45.69118881225586,45.07320022583008,1982664,0.0,0.0
2021-09-02,45.85287094116211,46.12772750854492,45.79627990722656,46.03071975708008,45.40813446044922,1437023,0.0,0.0
2021-09-03,46.12772750854492,46.12772750854492,45.602264404296875,45.9741325378418,45.35232162475586,1354144,0.0,0.0
2021-09-07,45.69118881225586,45.96604537963867,45.51333999633789,45.56184387207031,44.94560623168945,1551074,0.0,0.0
2021-09-08,45.3597412109375,45.54567337036133,45.01212692260742,45.19805908203125,44.58673858642578,1441352,0.0,0.0
2021-09-09,45.20614242553711,45.84478759765625,44.97170639038086,45.19805908203125,44.58673858642578,2404110,0.0,0.0
2021-09-10,45.55376052856445,45.58609390258789,44.5351676940918,44.5351676940918,43.93281555175781,1514830,0.0,0.0
2021-09-13,44.85852813720703,45.18997573852539,44.737266540527344,45.101051330566406,44.49104309082031,2091643,0.0,0.0
2021-09-14,45.19805908203125,45.278900146484375,44.58367156982422,44.62409210205078,44.02053451538086,1439992,0.0,0.0
2021-09-15,44.68876266479492,45.052547454833984,44.324981689453125,44.898948669433594,44.29167938232422,1690484,0.0,0.0
2021-09-16,44.79385757446289,45.117218017578125,44.25222396850586,44.59983825683594,43.996612548828125,1252957,0.0,0.0
2021-09-17,44.3492317199707,44.59175491333008,43.435733795166016,43.621665954589844,43.03166961669922,3340271,0.0,0.0
2021-09-20,42.82942581176758,42.8779296875,41.7946662902832,42.32012939453125,41.747737884521484,2629738,0.0,0.0
2021-09-21,42.80517578125,44.381568908691406,42.71624755859375,44.017784118652344,43.42242431640625,4085193,0.0,0.0
2021-09-22,44.42198944091797,45.214229583740234,44.14712905883789,44.95553970336914,44.34749984741211,3022857,0.0,0.0
2021-09-23,45.270816802978516,45.763946533203125,45.222312927246094,45.424415588378906,44.81003189086914,3608205,0.0,0.0
2021-09-24,45.08488464355469,45.37590789794922,44.68067932128906,45.262733459472656,44.650535583496094,1534127,0.0,0.0
2021-09-27,45.25464630126953,45.35165786743164,44.70492935180664,44.92320251464844,44.31560134887695,2294140,0.0,0.0
2021-09-28,44.46240997314453,44.46240997314453,43.516571044921875,43.60549545288086,43.015716552734375,3993407,0.0,0.0
2021-09-29,43.75909423828125,43.831851959228516,42.974937438964844,43.120452880859375,42.537235260009766,2854130,0.0,0.0
2021-09-30,43.31446838378906,43.8884391784668,43.063865661621094,43.25788116455078,42.67280578613281,3657562,0.0,0.0
2021-10-01,43.53274154663086,44.36539840698242,43.063865661621094,44.15521240234375,43.55799865722656,2313809,0.0,0.0
2021-10-04,44.04203796386719,44.11479568481445,43.03961181640625,43.48423767089844,42.89609909057617,1909928,0.0,0.0
2021-10-05,43.65400314331055,44.163299560546875,43.443817138671875,43.848018646240234,43.25495910644531,1292047,0.0,0.0
2021-10-06,43.26596450805664,44.08245849609375,43.16087341308594,43.92885971069336,43.33470916748047,1639272,0.0,0.0
2021-10-07,44.40582275390625,45.55376052856445,44.40582275390625,45.109134674072266,44.49901580810547,1815916,0.0,0.0
2021-10-08,45.117218017578125,45.602264404296875,44.81002426147461,45.51333999633789,44.897762298583984,1592761,0.0,0.0
2021-10-11,45.4648323059082,45.73969268798828,45.31932067871094,45.448665618896484,44.83395767211914,1150905,0.0,0.0
2021-10-12,45.448665618896484,45.79627990722656,45.31932067871094,45.59417724609375,44.977500915527344,1376410,0.0,0.0
2021-10-13,45.81245040893555,45.9741325378418,45.31123733520508,45.89329147338867,45.2725715637207,1092890,0.0,0.0
2021-10-14,46.09539031982422,47.00080871582031,46.09539031982422,46.96038818359375,46.325233459472656,1679599,0.0,0.0
2021-10-15,47.437347412109375,47.590946197509766,47.24333190917969,47.47776794433594,46.83561706542969,1469680,0.0,0.0
2021-10-18,47.25141525268555,47.380760192871094,46.98463821411133,47.34033966064453,46.70004653930664,808874,0.0,0.0
2021-10-19,47.67178726196289,47.69603729248047,47.219078063964844,47.421180725097656,46.77979278564453,1547982,0.0,0.0
2021-10-20,47.49393844604492,48.39126968383789,47.31608581542969,48.253841400146484,47.601192474365234,1849191,0.0,0.0
2021-10-21,48.253841400146484,48.868228912353516,48.08407211303711,48.811641693115234,48.15144729614258,1565176,0.0,0.0
2021-10-22,48.9894905090332,49.377525329589844,48.68229675292969,49.32093811035156,48.65385818481445,1317158,0.0,0.0
2021-10-25,49.27243423461914,49.80598068237305,48.9571533203125,49.71705627441406,49.04461669921875,1536725,0.0,0.0
2021-10-26,50.04850387573242,50.097007751464844,49.39369583129883,49.523040771484375,48.85322189331055,1556270,0.0,0.0
2021-10-27,49.3128547668457,49.71705627441406,49.029911041259766,49.05416488647461,48.390689849853516,2680579,0.0,0.0
2021-10-28,49.183509826660156,50.072757720947266,49.183509826660156,50.0,49.323734283447266,1864901,0.0,0.0
2021-10-29,49.65238571166992,50.080841064453125,48.76313781738281,48.819725036621094,48.159423828125,2802547,0.0,0.0
2021-11-01,49.00565719604492,49.23201370239258,48.56911849975586,48.73888397216797,48.079673767089844,1876282,0.0,0.0
2021-11-02,48.74696731567383,49.55537414550781,48.52061462402344,48.819725036621094,48.159423828125,1944440,0.0,0.0
2021-11-03,48.860145568847656,49.13500213623047,48.310428619384766,49.07033157348633,48.40663528442383,1526211,0.0,0.0
2021-11-04,48.84397888183594,49.27243423461914,48.55295181274414,48.9571533203125,48.29499053955078,1051821,0.0,0.0
2021-11-05,49.361358642578125,50.064674377441406,49.34518814086914,49.78173065185547,49.10841751098633,1505553,0.0,0.0
2021-11-08,50.097007751464844,50.28294372558594,49.5715446472168,49.7089729309082,49.03664016723633,1052440,0.0,0.0
2021-11-09,49.700889587402344,50.080841064453125,49.24009704589844,49.66046905517578,48.988792419433594,1355999,0.0,0.0
2021-11-10,49.28860092163086,49.28860092163086,48.72271728515625,48.82780838012695,48.167396545410156,1551445,0.0,0.0
2021-11-11,49.45836639404297,49.45836639404297,47.50202178955078,47.64753341674805,47.00308609008789,1920443,0.0,0.0
2021-11-12,47.704124450683594,49.7089729309082,47.704124450683594,48.79547119140625,48.135498046875,2813804,0.0,0.0
2021-11-15,48.94906997680664,49.48262023925781,47.79304885864258,47.87388610839844,47.226375579833984,1854758,0.0,0.0
2021-11-16,47.89005661010742,48.326595306396484,47.89005661010742,48.07598876953125,47.425743103027344,1484895,0.0,0.0
2021-11-17,48.05173873901367,48.36701583862305,47.63136672973633,47.987064361572266,47.3380241394043,1929596,0.0,0.0
2021-11-18,48.01131820678711,48.464027404785156,47.63945007324219,47.99515151977539,47.34599685668945,984776,0.0,0.0
2021-11-19,47.704124450683594,48.18916702270508,47.25141525268555,48.18108367919922,47.5294189453125,1536725,0.0,0.0
2021-11-22,48.35084915161133,48.77930450439453,47.51010513305664,47.57477951049805,46.931312561035156,1226857,0.0,0.0
2021-11-23,47.4858512878418,47.67987060546875,46.62085723876953,47.267581939697266,46.62826919555664,1669208,0.0,0.0
2021-11-24,46.97655487060547,47.841552734375,46.895713806152344,47.79304885864258,47.14663314819336,1107486,0.0,0.0
2021-11-26,46.475345611572266,46.74211883544922,45.91754150390625,46.52384948730469,45.894596099853516,1155977,0.0,0.0
2021-11-29,46.936134338378906,47.52627182006836,46.564266204833984,46.822959899902344,46.29423904418945,1785362,0.105093,0.0
2021-11-30,46.548099517822266,46.66936111450195,45.17380905151367,45.40824508666992,44.8954963684082,2694928,0.0,0.0
2021-12-01,45.998382568359375,46.28940963745117,44.785770416259766,44.785770416259766,44.280052185058594,3063925,0.0,0.0
2021-12-02,44.947452545166016,46.41067123413086,44.882781982421875,46.168148040771484,45.646820068359375,1605502,0.0,0.0
2021-12-03,46.28940963745117,46.661277770996094,44.341148376464844,44.86661148071289,44.359981536865234,2524222,0.0,0.0
2021-12-06,45.610347747802734,46.66936111450195,45.286983489990234,46.313663482666016,45.79069137573242,1851542,0.0,0.0
2021-12-07,47.372676849365234,47.95472717285156,47.24333190917969,47.63136672973633,47.09352111816406,1491327,0.0,0.0
2021-12-08,47.64753341674805,47.930477142333984,47.0897331237793,47.19482421875,46.661903381347656,1065799,0.0,0.0
2021-12-09,46.92805099487305,47.23524856567383,46.564266204833984,46.7987060546875,46.270259857177734,941728,0.0,0.0
2021-12-10,47.097816467285156,47.29991912841797,46.75020217895508,47.19482421875,46.661903381347656,1047368,0.0,0.0
2021-12-13,46.97655487060547,47.13823699951172,46.62894058227539,46.91996765136719,46.3901481628418,1536230,0.0,0.0
2021-12-14,46.34599685668945,47.0897331237793,46.329830169677734,46.58043670654297,46.0544548034668,2131970,0.0,0.0
2021-12-15,46.59660339355469,47.95472717285156,46.25707244873047,47.72029113769531,47.18143844604492,1866386,0.0,0.0
2021-12-16,47.776878356933594,48.07598876953125,47.0897331237793,47.13823699951172,46.605953216552734,1787094,0.0,0.0
2021-12-17,46.62085723876953,46.98463821411133,45.836700439453125,46.337913513183594,45.814666748046875,1387048,0.0,0.0
2021-12-20,45.56992721557617,46.08730697631836,45.13338851928711,45.73969268798828,45.22320556640625,1185293,0.0,0.0
2021-12-21,46.24898910522461,47.13015365600586,46.20048522949219,46.774452209472656,46.246280670166016,1402016,0.0,0.0
2021-12-22,46.75828552246094,47.52627182006836,46.540016174316406,47.52627182006836,46.9896125793457,1178119,0.0,0.0
2021-12-23,47.68795394897461,48.56103515625,47.53435516357422,48.45594024658203,47.90877914428711,1241948,0.0,0.0
2021-12-27,48.44785690307617,49.183509826660156,48.253841400146484,49.15925598144531,48.60415267944336,712141,0.0,0.0
2021-12-28,49.15117263793945,49.47453689575195,49.021827697753906,49.183509826660156,48.62813186645508,809988,0.0,0.0
2021-12-29,49.32902145385742,49.692806243896484,48.981407165527344,49.2481803894043,48.69207000732422,1286356,0.0,0.0
2021-12-30,49.27243423461914,49.66046905517578,48.89248275756836,48.93290328979492,48.38035583496094,932451,0.0,0.0
2021-12-31,48.93290328979492,48.981407165527344,48.2700080871582,48.811641693115234,48.26046371459961,1407582,0.0,0.0
2022-01-03,48.811641693115234,49.304771423339844,48.2053337097168,48.464027404785156,47.916770935058594,1074335,0.0,0.0
2022-01-04,48.50444412231445,49.361358642578125,48.472110748291016,48.9248161315918,48.37236022949219,2089540,0.0,0.0
2022-01-05,49.09458541870117,49.207759857177734,46.6936149597168,46.709781646728516,46.18233871459961,2425139,0.0,0.0
2022-01-06,46.68553161621094,46.78253936767578,45.9741325378418,46.52384948730469,45.998504638671875,3895932,0.0,0.0
2022-01-07,46.564266204833984,46.863380432128906,45.982215881347656,46.378334045410156,45.85462951660156,1222651,0.0,0.0
2022-01-10,46.014549255371094,46.25707244873047,45.25464630126953,45.820533752441406,45.30313491821289,1325322,0.0,0.0
2022-01-11,45.87712097167969,47.445430755615234,45.70735549926758,47.421180725097656,46.88570022583008,1222898,0.0,0.0
2022-01-12,47.73645782470703,48.43169021606445,47.437347412109375,47.66370391845703,47.125492095947266,2521377,0.0,0.0
2022-01-13,47.74454116821289,48.164913177490234,46.97655487060547,47.13823699951172,46.605953216552734,1821483,0.0,0.0
2022-01-14,46.540016174316406,46.822959899902344,45.68310546875,46.151981353759766,45.630836486816406,1929596,0.0,0.0
2022-01-18,45.780113220214844,45.88520431518555,44.68067932128906,44.91511535644531,44.40793991088867,2737481,0.0,0.0
2022-01-19,45.278900146484375,45.278900146484375,44.163299560546875,44.45432662963867,43.95235061645508,2063192,0.0,0.0
2022-01-20,44.79385757446289,45.62651443481445,44.2118034362793,44.35731506347656,43.8564338684082,1674032,0.0,0.0
2022-01-21,44.09054183959961,44.09054183959961,43.08811569213867,43.16087341308594,42.67350387573242,2346713,0.0,0.0
2022-01-24,42.061439514160156,43.41956329345703,41.123687744140625,43.346805572509766,42.85733413696289,2975975,0.0,0.0
2022-01-25,42.5141487121582,44.074371337890625,42.30396270751953,43.53274154663086,43.04117202758789,2690351,0.0,0.0
2022-01-26,43.96119689941406,44.51899719238281,42.417137145996094,42.627323150634766,42.14597702026367,3758872,0.0,0.0
2022-01-27,43.05577850341797,43.2012939453125,42.15036392211914,42.26354217529297,41.78630828857422,3517657,0.0,0.0
2022-01-28,42.182701110839844,43.02344512939453,41.91592788696289,42.99110794067383,42.505653381347656,2340033,0.0,0.0
2022-01-31,42.76475143432617,44.64834213256836,42.70816421508789,44.543251037597656,44.0402717590332,2710638,0.0,0.0
2022-02-01,44.62409210205078,44.97978973388672,44.001617431640625,44.91511535644531,44.40793991088867,1963490,0.0,0.0
2022-02-02,45.278900146484375,45.35165786743164,44.6402587890625,45.14955520629883,44.63972854614258,1601173,0.0,0.0
2022-02-03,44.64834213256836,44.69684600830078,43.96928024291992,43.97736358642578,43.48077392578125,2508018,0.0,0.0
2022-02-04,43.775264739990234,44.68067932128906,43.775264739990234,44.179466247558594,43.68059539794922,3880345,0.0,0.0
2022-02-07,44.26030731201172,45.52950668334961,44.26030731201172,45.09296798706055,44.583778381347656,2030288,0.0,0.0
2022-02-08,44.939369201660156,45.52142333984375,44.47049331665039,45.3597412109375,44.84754180908203,1904114,0.0,0.0
2022-02-09,45.87712097167969,46.540016174316406,45.85287094116211,45.998382568359375,45.47896957397461,3893829,0.0,0.0
2022-02-10,48.261924743652344,50.50121307373047,48.11640930175781,48.27809143066406,47.73293685913086,7268859,0.0,0.0
